,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
62,5e2e147d047efa000c6b833d,15,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_263.wav,0,1,1790,36,5,2,English,m,2,0.2,61.13366196,0.69638669
63,5e2e147d047efa000c6b833d,15,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_263.wav,0,1,1790,36,5,2,English,m,3,0.25666667,-46.58539851,0.57279137
64,5e2e147d047efa000c6b833d,16,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_1.wav,0,0,1618,36,5,2,English,m,0,0.0,91.87409443,0.51984737
65,5e2e147d047efa000c6b833d,16,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_1.wav,0,0,1618,36,5,2,English,m,1,0.1,-48.89112434,0.07214845
66,5e2e147d047efa000c6b833d,16,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_1.wav,0,0,1618,36,5,2,English,m,2,0.2,27.67932603,1.75660136
67,5e2e147d047efa000c6b833d,16,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_1.wav,0,0,1618,36,5,2,English,m,3,0.25666667,13.64945055,0.58315139
68,5e2e147d047efa000c6b833d,17,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_108.wav,0,0,934,36,5,2,English,m,0,0.0,-38.50953818,1.14488094
69,5e2e147d047efa000c6b833d,17,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_108.wav,0,0,934,36,5,2,English,m,1,0.1,44.47590219,1.3820118
70,5e2e147d047efa000c6b833d,17,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_108.wav,0,0,934,36,5,2,English,m,2,0.2,35.73303492,1.04224754
71,5e2e147d047efa000c6b833d,17,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_108.wav,0,0,934,36,5,2,English,m,3,0.25666667,-90.35369633,1.51933791
72,5e2e147d047efa000c6b833d,18,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_698.wav,0,0,1031,36,5,2,English,m,0,0.0,77.87531809,1.86418809
73,5e2e147d047efa000c6b833d,18,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_698.wav,0,0,1031,36,5,2,English,m,1,0.1,-26.89699032,0.30357323
74,5e2e147d047efa000c6b833d,18,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_698.wav,0,0,1031,36,5,2,English,m,2,0.2,-54.93316964,1.97458381
75,5e2e147d047efa000c6b833d,18,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_698.wav,0,0,1031,36,5,2,English,m,3,0.25666667,-94.94644501,1.01877906
76,5e2e147d047efa000c6b833d,19,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_577.wav,0,1,985,36,5,2,English,m,0,0.0,-34.34323574,0.85646341
77,5e2e147d047efa000c6b833d,19,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_577.wav,0,1,985,36,5,2,English,m,1,0.1,42.3591335,0.14355807
78,5e2e147d047efa000c6b833d,19,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_577.wav,0,1,985,36,5,2,English,m,2,0.2,-17.66243752,0.33082023
79,5e2e147d047efa000c6b833d,19,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_577.wav,0,1,985,36,5,2,English,m,3,0.25666667,-25.14969583,0.85136365
80,5e2e147d047efa000c6b833d,20,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_509.wav,0,0,805,36,5,2,English,m,0,0.0,98.86127545,0.38470371
81,5e2e147d047efa000c6b833d,20,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_509.wav,0,0,805,36,5,2,English,m,1,0.1,-58.47415861,0.77077576
82,5e2e147d047efa000c6b833d,20,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_509.wav,0,0,805,36,5,2,English,m,2,0.2,23.95425933,1.30836253
83,5e2e147d047efa000c6b833d,20,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_509.wav,0,0,805,36,5,2,English,m,3,0.25666667,74.34097669,1.2187589
84,5e2e147d047efa000c6b833d,21,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_388.wav,0,0,1565,36,5,2,English,m,0,0.0,-56.99851318,0.76802497
85,5e2e147d047efa000c6b833d,21,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_388.wav,0,0,1565,36,5,2,English,m,1,0.1,-28.42117093,1.07190306
86,5e2e147d047efa000c6b833d,21,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_388.wav,0,0,1565,36,5,2,English,m,2,0.2,-17.37440647,0.91030877
