,subj,sex,age,language,english,french,date,native_lang,block,trial,stim,pitch,stretch,reponse,rt,segment_time,stim_order,param_index
9205,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,51,sounds\french\audio/french_304.wav,64.39481967,0.74970721,1,816.0,0.1,0.0,1.0
9206,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,51,sounds\french\audio/french_304.wav,24.44185136,0.32537914,1,816.0,0.2,0.0,2.0
9207,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,51,sounds\french\audio/french_304.wav,-92.24598877,0.12166717,1,816.0,0.25666667,0.0,3.0
9208,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,52,sounds\french\audio/french_588.wav,5.6059992,1.40293782,0,237.0,0.0,0.0,0.0
9209,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,52,sounds\french\audio/french_588.wav,-3.58339119,1.60743551,0,237.0,0.1,0.0,1.0
9210,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,52,sounds\french\audio/french_588.wav,-47.44163498,0.8250453,0,237.0,0.2,0.0,2.0
9211,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,52,sounds\french\audio/french_588.wav,15.68204657,1.87203226,0,237.0,0.25666667,0.0,3.0
9212,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,53,sounds\french\audio/french_461.wav,76.34817382,0.72953599,0,386.0,0.0,0.0,0.0
9213,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,53,sounds\french\audio/french_461.wav,2.37579461,1.5415695,0,386.0,0.1,0.0,1.0
9214,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,53,sounds\french\audio/french_461.wav,-59.90047781,1.01078515,0,386.0,0.2,0.0,2.0
9215,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,53,sounds\french\audio/french_461.wav,20.08623444,1.02737445,0,386.0,0.25666667,0.0,3.0
9216,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,54,sounds\french\audio/french_532.wav,51.6664435,1.30171402,1,401.0,0.0,0.0,0.0
9217,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,54,sounds\french\audio/french_532.wav,12.38327687,0.03929558,1,401.0,0.1,0.0,1.0
9218,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,54,sounds\french\audio/french_532.wav,-89.35582175,1.38931331,1,401.0,0.2,0.0,2.0
9219,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,54,sounds\french\audio/french_532.wav,25.37493155,0.74157834,1,401.0,0.25666667,0.0,3.0
9220,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,55,sounds\french\audio/french_487.wav,26.50580686,1.63350644,0,316.0,0.0,0.0,0.0
9221,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,55,sounds\french\audio/french_487.wav,-34.14449754,1.29368608,0,316.0,0.1,0.0,1.0
9222,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,55,sounds\french\audio/french_487.wav,66.18137857,0.20656395,0,316.0,0.2,0.0,2.0
9223,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,55,sounds\french\audio/french_487.wav,-7.03677771,1.93991824,0,316.0,0.25666667,0.0,3.0
9224,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,56,sounds\french\audio/french_258.wav,49.87761594,0.27922365,1,419.0,0.0,0.0,0.0
9225,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,56,sounds\french\audio/french_258.wav,-83.77774399,1.89432374,1,419.0,0.1,0.0,1.0
9226,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,56,sounds\french\audio/french_258.wav,58.69904626,0.22934206,1,419.0,0.2,0.0,2.0
9227,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,56,sounds\french\audio/french_258.wav,-57.68721695,0.35615934,1,419.0,0.25666667,0.0,3.0
9228,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,57,sounds\french\audio/french_365.wav,-98.04571794,1.18023288,0,266.0,0.0,0.0,0.0
9229,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,57,sounds\french\audio/french_365.wav,-73.67698607,1.95707288,0,266.0,0.1,0.0,1.0
9230,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,57,sounds\french\audio/french_365.wav,-96.43604562,0.58641449,0,266.0,0.2,0.0,2.0
9231,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,57,sounds\french\audio/french_365.wav,37.7893414,1.65360278,0,266.0,0.25666667,0.0,3.0
9232,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,58,sounds\french\audio/french_115.wav,79.30886426,0.55665137,1,775.0,0.0,0.0,0.0
9233,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,58,sounds\french\audio/french_115.wav,38.64809671,1.15526328,1,775.0,0.1,0.0,1.0
9234,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,58,sounds\french\audio/french_115.wav,24.58912206,1.92727625,1,775.0,0.2,0.0,2.0
9235,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,58,sounds\french\audio/french_115.wav,-50.07125558,0.36414304,1,775.0,0.25666667,0.0,3.0
9236,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,59,sounds\french\audio/french_92.wav,59.20081487,1.21926368,1,648.0,0.0,0.0,0.0
9237,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,59,sounds\french\audio/french_92.wav,95.6548793,1.56053314,1,648.0,0.1,0.0,1.0
9238,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,59,sounds\french\audio/french_92.wav,-36.19224385,1.38632022,1,648.0,0.2,0.0,2.0
9239,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,59,sounds\french\audio/french_92.wav,68.24894855,1.29084252,1,648.0,0.25666667,0.0,3.0
9240,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,60,sounds\french\audio/french_765.wav,37.74619949,1.94846132,1,634.0,0.0,0.0,0.0
9241,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,60,sounds\french\audio/french_765.wav,35.79177818,0.74629838,1,634.0,0.1,0.0,1.0
9242,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,60,sounds\french\audio/french_765.wav,-4.82792988,1.12672767,1,634.0,0.2,0.0,2.0
9243,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,60,sounds\french\audio/french_765.wav,-29.99687949,0.50330326,1,634.0,0.25666667,0.0,3.0
9244,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,61,sounds\french\audio/french_259.wav,34.42813613,0.3045902,0,618.0,0.0,0.0,0.0
9245,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,61,sounds\french\audio/french_259.wav,10.6054277,0.51228763,0,618.0,0.1,0.0,1.0
9246,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,61,sounds\french\audio/french_259.wav,-13.69189805,1.00650156,0,618.0,0.2,0.0,2.0
9247,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,61,sounds\french\audio/french_259.wav,-89.62004192,1.73437165,0,618.0,0.25666667,0.0,3.0
9248,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,62,sounds\french\audio/french_832.wav,72.4957568,1.55241154,0,1073.0,0.0,0.0,0.0
9249,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,62,sounds\french\audio/french_832.wav,-42.52759542,0.51342339,0,1073.0,0.1,0.0,1.0
9250,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,62,sounds\french\audio/french_832.wav,-19.34515336,1.23436829,0,1073.0,0.2,0.0,2.0
9251,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,62,sounds\french\audio/french_832.wav,29.69631954,0.63501701,0,1073.0,0.25666667,0.0,3.0
9252,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,63,sounds\french\audio/french_865.wav,50.32963137,0.72864737,0,1190.0,0.0,0.0,0.0
9253,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,63,sounds\french\audio/french_865.wav,-34.20059836,0.63562985,0,1190.0,0.1,0.0,1.0
9254,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,63,sounds\french\audio/french_865.wav,-1.26220982,0.61823994,0,1190.0,0.2,0.0,2.0
9255,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,63,sounds\french\audio/french_865.wav,-35.44054545,1.79442015,0,1190.0,0.25666667,0.0,3.0
9256,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,64,sounds\french\audio/french_396.wav,-42.7744445,0.31798537,0,642.0,0.0,0.0,0.0
9257,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,64,sounds\french\audio/french_396.wav,3.59774391,0.67756986,0,642.0,0.1,0.0,1.0
9258,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,64,sounds\french\audio/french_396.wav,-86.41595133,1.44355676,0,642.0,0.2,0.0,2.0
9259,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,64,sounds\french\audio/french_396.wav,76.20152203,1.44326023,0,642.0,0.25666667,0.0,3.0
9260,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,65,sounds\french\audio/french_316.wav,71.43385859,0.02011656,1,683.0,0.0,0.0,0.0
9261,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,65,sounds\french\audio/french_316.wav,-31.05932013,1.43477753,1,683.0,0.1,0.0,1.0
9262,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,65,sounds\french\audio/french_316.wav,7.51523711,0.06852206,1,683.0,0.2,0.0,2.0
9263,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,65,sounds\french\audio/french_316.wav,-46.68412198,1.51807936,1,683.0,0.25666667,0.0,3.0
9264,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,66,sounds\french\audio/french_705.wav,-31.52083019,1.71356233,1,576.0,0.0,0.0,0.0
9265,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,66,sounds\french\audio/french_705.wav,93.24854214,0.26324818,1,576.0,0.1,0.0,1.0
9266,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,66,sounds\french\audio/french_705.wav,-36.26217339,0.66385994,1,576.0,0.2,0.0,2.0
9267,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,66,sounds\french\audio/french_705.wav,58.31905924,1.85027868,1,576.0,0.25666667,0.0,3.0
9268,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,67,sounds\french\audio/french_488.wav,83.09023231,0.61404301,0,346.0,0.0,0.0,0.0
9269,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,67,sounds\french\audio/french_488.wav,31.08155804,1.79467821,0,346.0,0.1,0.0,1.0
9270,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,67,sounds\french\audio/french_488.wav,23.00603586,0.24163263,0,346.0,0.2,0.0,2.0
9271,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,67,sounds\french\audio/french_488.wav,-14.42068905,1.80620701,0,346.0,0.25666667,0.0,3.0
9272,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,68,sounds\french\audio/french_200.wav,-10.65818699,0.95052916,1,554.0,0.0,0.0,0.0
9273,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,68,sounds\french\audio/french_200.wav,-8.96413357,0.11424824,1,554.0,0.1,0.0,1.0
9274,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,68,sounds\french\audio/french_200.wav,-78.89627616,1.718039,1,554.0,0.2,0.0,2.0
9275,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,68,sounds\french\audio/french_200.wav,8.01745362,1.42690066,1,554.0,0.25666667,0.0,3.0
9276,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,69,sounds\french\audio/french_603.wav,59.84554137,1.0661988,0,643.0,0.0,0.0,0.0
9277,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,69,sounds\french\audio/french_603.wav,16.50437024,1.9988244,0,643.0,0.1,0.0,1.0
9278,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,69,sounds\french\audio/french_603.wav,38.82252298,0.61428719,0,643.0,0.2,0.0,2.0
9279,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,69,sounds\french\audio/french_603.wav,25.72688984,0.58715273,0,643.0,0.25666667,0.0,3.0
9280,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,70,sounds\french\audio/french_331.wav,-65.4197333,1.29365297,0,753.0,0.0,0.0,0.0
9281,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,70,sounds\french\audio/french_331.wav,-42.63112693,1.19213918,0,753.0,0.1,0.0,1.0
9282,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,70,sounds\french\audio/french_331.wav,-74.29271092,0.93002313,0,753.0,0.2,0.0,2.0
9283,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,70,sounds\french\audio/french_331.wav,-22.37665177,1.59897964,0,753.0,0.25666667,0.0,3.0
9284,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,71,sounds\french\audio/french_352.wav,74.68489003,0.29948735,1,461.0,0.0,0.0,0.0
9285,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,71,sounds\french\audio/french_352.wav,96.39949195,0.51724136,1,461.0,0.1,0.0,1.0
9286,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,71,sounds\french\audio/french_352.wav,90.64764472,1.48158799,1,461.0,0.2,0.0,2.0
9287,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,71,sounds\french\audio/french_352.wav,65.55341103,0.97952247,1,461.0,0.25666667,0.0,3.0
9288,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,72,sounds\french\audio/french_536.wav,68.67423581,1.72386473,1,676.0,0.0,0.0,0.0
9289,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,72,sounds\french\audio/french_536.wav,-41.0053329,0.5365144,1,676.0,0.1,0.0,1.0
9290,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,72,sounds\french\audio/french_536.wav,83.63020031,1.03248729,1,676.0,0.2,0.0,2.0
9291,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,72,sounds\french\audio/french_536.wav,91.23175369,0.91736707,1,676.0,0.25666667,0.0,3.0
9292,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,73,sounds\french\audio/french_716.wav,84.94340614,0.02480266,1,572.0,0.0,0.0,0.0
9293,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,73,sounds\french\audio/french_716.wav,-26.42004262,1.84645248,1,572.0,0.1,0.0,1.0
9294,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,73,sounds\french\audio/french_716.wav,43.13419589,1.11902957,1,572.0,0.2,0.0,2.0
9295,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,73,sounds\french\audio/french_716.wav,70.01736472,1.71178302,1,572.0,0.25666667,0.0,3.0
9296,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,74,sounds\french\audio/french_639.wav,11.64385005,1.86180111,0,479.0,0.0,0.0,0.0
9297,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,74,sounds\french\audio/french_639.wav,-83.53772589,1.31531339,0,479.0,0.1,0.0,1.0
9298,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,74,sounds\french\audio/french_639.wav,-26.70113898,0.16484712,0,479.0,0.2,0.0,2.0
9299,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,74,sounds\french\audio/french_639.wav,-28.21717215,0.08923993,0,479.0,0.25666667,0.0,3.0
9300,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,75,sounds\french\audio/french_816.wav,-39.39804621,1.26291691,0,628.0,0.0,0.0,0.0
9301,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,75,sounds\french\audio/french_816.wav,14.23792488,1.60181117,0,628.0,0.1,0.0,1.0
9302,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,75,sounds\french\audio/french_816.wav,-84.08825282,0.57012939,0,628.0,0.2,0.0,2.0
9303,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,75,sounds\french\audio/french_816.wav,-46.46940665,1.06315664,0,628.0,0.25666667,0.0,3.0
9304,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,76,sounds\french\audio/french_14.wav,29.04259121,1.27596418,0,351.0,0.0,0.0,0.0
9305,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,76,sounds\french\audio/french_14.wav,-13.93862831,1.81664743,0,351.0,0.1,0.0,1.0
9306,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,76,sounds\french\audio/french_14.wav,-3.57455278,1.61822265,0,351.0,0.2,0.0,2.0
9307,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,76,sounds\french\audio/french_14.wav,14.81088412,1.58848758,0,351.0,0.25666667,0.0,3.0
9308,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,77,sounds\french\audio/french_618.wav,-48.84080529,0.47316377,1,1704.0,0.0,0.0,0.0
9309,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,77,sounds\french\audio/french_618.wav,52.1949693,0.45430598,1,1704.0,0.1,0.0,1.0
9310,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,77,sounds\french\audio/french_618.wav,2.68255661,0.75800451,1,1704.0,0.2,0.0,2.0
9311,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,77,sounds\french\audio/french_618.wav,-32.43465806,0.99622678,1,1704.0,0.25666667,0.0,3.0
9312,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,78,sounds\french\audio/french_818.wav,-26.74770248,1.09674102,0,541.0,0.0,0.0,0.0
9313,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,78,sounds\french\audio/french_818.wav,-33.54864391,0.98606035,0,541.0,0.1,0.0,1.0
9314,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,78,sounds\french\audio/french_818.wav,-23.72939517,1.86933067,0,541.0,0.2,0.0,2.0
9315,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,78,sounds\french\audio/french_818.wav,53.93300908,0.6204836,0,541.0,0.25666667,0.0,3.0
9316,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,79,sounds\french\audio/french_635.wav,33.90344979,1.89496442,0,996.0,0.0,0.0,0.0
9317,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,79,sounds\french\audio/french_635.wav,-75.47627702,0.79794333,0,996.0,0.1,0.0,1.0
9318,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,79,sounds\french\audio/french_635.wav,49.7914685,1.70645199,0,996.0,0.2,0.0,2.0
9319,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,79,sounds\french\audio/french_635.wav,43.41419086,1.41022612,0,996.0,0.25666667,0.0,3.0
9320,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,80,sounds\french\audio/french_269.wav,34.85044548,0.000617924031,1,645.0,0.0,0.0,0.0
9321,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,80,sounds\french\audio/french_269.wav,47.51511781,1.05540646,1,645.0,0.1,0.0,1.0
9322,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,80,sounds\french\audio/french_269.wav,34.15302515,0.984234213,1,645.0,0.2,0.0,2.0
9323,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,80,sounds\french\audio/french_269.wav,-55.0259295,0.845106618,1,645.0,0.25666667,0.0,3.0
9324,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,81,sounds\french\audio/french_686.wav,20.49516986,1.86861476,0,293.0,0.0,0.0,0.0
9325,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,81,sounds\french\audio/french_686.wav,27.4040505,1.87689714,0,293.0,0.1,0.0,1.0
9326,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,81,sounds\french\audio/french_686.wav,31.96095965,0.80940067,0,293.0,0.2,0.0,2.0
9327,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,81,sounds\french\audio/french_686.wav,61.08066052,0.04075967,0,293.0,0.25666667,0.0,3.0
9328,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,82,sounds\french\audio/french_941.wav,-66.32571195,0.9896497,0,393.0,0.0,0.0,0.0
9329,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,82,sounds\french\audio/french_941.wav,85.09907795,0.67654191,0,393.0,0.1,0.0,1.0
9330,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,82,sounds\french\audio/french_941.wav,87.37862016,1.4708398,0,393.0,0.2,0.0,2.0
9331,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,82,sounds\french\audio/french_941.wav,-18.39108149,0.82969394,0,393.0,0.25666667,0.0,3.0
9332,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,83,sounds\french\audio/french_20.wav,-78.24291845,1.07200279,1,1085.0,0.0,0.0,0.0
9333,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,83,sounds\french\audio/french_20.wav,-38.50442353,1.52694999,1,1085.0,0.1,0.0,1.0
9334,6111a7ef0b637b8d0eca2053,f,36,,5,4,2024-02-27T11:56:49.162Z,l'anglais et francais,1,83,sounds\french\audio/french_20.wav,8.39731749,0.86133356,1,1085.0,0.2,0.0,2.0
