,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
60,5e92178e8ee4fe54b65b7c39,12,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_842.wav,0,0,617,29,5,2,english,m,0,0.0,-48.5952207,0.12382156
61,5e92178e8ee4fe54b65b7c39,12,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_842.wav,0,0,617,29,5,2,english,m,1,0.1,29.19485822,1.75564688
62,5e92178e8ee4fe54b65b7c39,12,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_842.wav,0,0,617,29,5,2,english,m,2,0.2,84.54328152,0.24815543
63,5e92178e8ee4fe54b65b7c39,12,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_842.wav,0,0,617,29,5,2,english,m,3,0.3,69.99994667,1.2885643
64,5e92178e8ee4fe54b65b7c39,12,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_842.wav,0,0,617,29,5,2,english,m,4,0.32341667,56.72069463,0.70518165
65,5e92178e8ee4fe54b65b7c39,13,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_556.wav,0,1,241,29,5,2,english,m,0,0.0,35.62658416,1.88481821
66,5e92178e8ee4fe54b65b7c39,13,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_556.wav,0,1,241,29,5,2,english,m,1,0.1,28.75181601,0.4023528
67,5e92178e8ee4fe54b65b7c39,13,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_556.wav,0,1,241,29,5,2,english,m,2,0.2,-2.62389444,1.49364055
68,5e92178e8ee4fe54b65b7c39,13,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_556.wav,0,1,241,29,5,2,english,m,3,0.3,64.03572584,1.54190039
69,5e92178e8ee4fe54b65b7c39,13,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_556.wav,0,1,241,29,5,2,english,m,4,0.32341667,72.79696002,0.53435232
70,5e92178e8ee4fe54b65b7c39,14,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_917.wav,0,1,1030,29,5,2,english,m,0,0.0,-2.28432431,0.51220006
71,5e92178e8ee4fe54b65b7c39,14,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_917.wav,0,1,1030,29,5,2,english,m,1,0.1,-50.4941454,0.3783057
72,5e92178e8ee4fe54b65b7c39,14,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_917.wav,0,1,1030,29,5,2,english,m,2,0.2,86.41176613,0.52629226
73,5e92178e8ee4fe54b65b7c39,14,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_917.wav,0,1,1030,29,5,2,english,m,3,0.3,-50.97734163,0.68389314
74,5e92178e8ee4fe54b65b7c39,14,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_917.wav,0,1,1030,29,5,2,english,m,4,0.32341667,97.13453513,1.73708117
75,5e92178e8ee4fe54b65b7c39,15,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_84.wav,0,1,281,29,5,2,english,m,0,0.0,-42.35488886,0.45116064
76,5e92178e8ee4fe54b65b7c39,15,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_84.wav,0,1,281,29,5,2,english,m,1,0.1,17.86576323,1.91320005
77,5e92178e8ee4fe54b65b7c39,15,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_84.wav,0,1,281,29,5,2,english,m,2,0.2,-56.36172821,1.53140363
78,5e92178e8ee4fe54b65b7c39,15,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_84.wav,0,1,281,29,5,2,english,m,3,0.3,69.8537656,0.53091011
79,5e92178e8ee4fe54b65b7c39,15,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_84.wav,0,1,281,29,5,2,english,m,4,0.32341667,-47.30652012,1.59279301
80,5e92178e8ee4fe54b65b7c39,16,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_337.wav,0,0,524,29,5,2,english,m,0,0.0,17.21863108,0.02346696
81,5e92178e8ee4fe54b65b7c39,16,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_337.wav,0,0,524,29,5,2,english,m,1,0.1,-16.30098312,1.2349353
82,5e92178e8ee4fe54b65b7c39,16,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_337.wav,0,0,524,29,5,2,english,m,2,0.2,70.17733319,1.07823504
83,5e92178e8ee4fe54b65b7c39,16,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_337.wav,0,0,524,29,5,2,english,m,3,0.3,-7.16478631,1.83339424
84,5e92178e8ee4fe54b65b7c39,16,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_337.wav,0,0,524,29,5,2,english,m,4,0.32341667,-84.96176299,1.87583376
85,5e92178e8ee4fe54b65b7c39,17,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_783.wav,0,1,581,29,5,2,english,m,0,0.0,23.05268069,1.49549247
86,5e92178e8ee4fe54b65b7c39,17,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_783.wav,0,1,581,29,5,2,english,m,1,0.1,9.36005369,0.13797177
87,5e92178e8ee4fe54b65b7c39,17,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_783.wav,0,1,581,29,5,2,english,m,2,0.2,62.81522218,1.80236654
88,5e92178e8ee4fe54b65b7c39,17,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_783.wav,0,1,581,29,5,2,english,m,3,0.3,67.71456376,0.33800471
89,5e92178e8ee4fe54b65b7c39,17,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_783.wav,0,1,581,29,5,2,english,m,4,0.32341667,77.96788237,1.97708045
90,5e92178e8ee4fe54b65b7c39,18,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_581.wav,0,0,688,29,5,2,english,m,0,0.0,-4.1565262,0.01704603
