,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
113,5e29fd5f2bec3b065e9a729e,22,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_626.wav,0,0,1325,46,5,5,français,f,3,0.3,-15.94741517,1.12963497
114,5e29fd5f2bec3b065e9a729e,22,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_626.wav,0,0,1325,46,5,5,français,f,4,0.32341667,43.51897949,0.85087029
115,5e29fd5f2bec3b065e9a729e,23,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_481.wav,0,1,681,46,5,5,français,f,0,0.0,-1.07793215,1.34620279
116,5e29fd5f2bec3b065e9a729e,23,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_481.wav,0,1,681,46,5,5,français,f,1,0.1,72.11929458,0.4682023
117,5e29fd5f2bec3b065e9a729e,23,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_481.wav,0,1,681,46,5,5,français,f,2,0.2,-0.36002545,1.2575358
118,5e29fd5f2bec3b065e9a729e,23,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_481.wav,0,1,681,46,5,5,français,f,3,0.3,11.70252104,1.51306824
119,5e29fd5f2bec3b065e9a729e,23,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_481.wav,0,1,681,46,5,5,français,f,4,0.32341667,-16.16595736,1.86086011
120,5e29fd5f2bec3b065e9a729e,24,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_117.wav,0,1,4133,46,5,5,français,f,0,0.0,-98.72491255,1.42659946
121,5e29fd5f2bec3b065e9a729e,24,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_117.wav,0,1,4133,46,5,5,français,f,1,0.1,-15.15642563,1.64599539
122,5e29fd5f2bec3b065e9a729e,24,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_117.wav,0,1,4133,46,5,5,français,f,2,0.2,24.45806353,0.97767705
123,5e29fd5f2bec3b065e9a729e,24,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_117.wav,0,1,4133,46,5,5,français,f,3,0.3,-80.67224668,0.37962884
124,5e29fd5f2bec3b065e9a729e,24,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_117.wav,0,1,4133,46,5,5,français,f,4,0.32341667,-97.50349755,0.74274723
125,5e29fd5f2bec3b065e9a729e,25,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_549.wav,0,0,2915,46,5,5,français,f,0,0.0,80.71270499,0.69011393
126,5e29fd5f2bec3b065e9a729e,25,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_549.wav,0,0,2915,46,5,5,français,f,1,0.1,-71.31396277,1.1141308
127,5e29fd5f2bec3b065e9a729e,25,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_549.wav,0,0,2915,46,5,5,français,f,2,0.2,48.34518996,0.72072674
128,5e29fd5f2bec3b065e9a729e,25,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_549.wav,0,0,2915,46,5,5,français,f,3,0.3,-66.07502609,0.60045359
129,5e29fd5f2bec3b065e9a729e,25,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_549.wav,0,0,2915,46,5,5,français,f,4,0.32341667,-52.28087662,0.77200176
130,5e29fd5f2bec3b065e9a729e,26,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_534.wav,0,1,2134,46,5,5,français,f,0,0.0,-42.4271338,1.1267565
131,5e29fd5f2bec3b065e9a729e,26,0,2024-02-27T12:17:40.975Z,sounds\english\audio/english_534.wav,0,1,2134,46,5,5,français,f,1,0.1,-80.6424644,0.6842577
