subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,2,0.2,-33.88416802,0.98013694
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,3,0.3,9.59442927,1.13268467
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,4,0.4,67.78661643,0.35608992
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,5,0.5,-67.23660087,0.95578268
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,6,0.6,76.63778139,0.48847823
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,7,0.7,73.67785479,0.77954634
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,8,0.8,54.53431981,1.22473034
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,9,0.9,-39.644329,1.58063768
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,10,1.0,39.92173261,0.71218861
consent,15,0,2024-05-30T21:13:32.010Z,english_440.wav,0,pill,136,11,1.09391667,84.70283428,1.21525734
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,0,0.0,-3.94489453,1.87262136
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,1,0.1,93.78845114,1.5911659
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,2,0.2,-15.4175353,0.77224849
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,3,0.3,69.96206512,1.66276975
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,4,0.4,-2.81275051,0.59757366
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,5,0.5,-99.06344561,1.2271396
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,6,0.6,93.3644365,0.27105927
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,7,0.7,38.15823311,1.13207073
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,8,0.8,51.44383365,0.42497597
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,9,0.9,19.95795113,0.54403667
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,10,1.0,-68.88770698,0.3131135
consent,16,0,2024-05-30T21:13:32.010Z,english_245.wav,0,pill,172,11,1.09391667,99.45926262,1.0229568
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,0,0.0,-79.19298438,1.8278475
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,1,0.1,83.18398782,1.66141822
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,2,0.2,41.62817707,0.29384933
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,3,0.3,-63.57509965,0.14342966
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,4,0.4,84.76628996,1.0428664
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,5,0.5,10.12738943,1.69229155
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,6,0.6,-37.32432508,0.16574738
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,7,0.7,4.93485207,1.7490427
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,8,0.8,34.87911105,0.62073431
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,9,0.9,-39.85363935,0.72815791
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,10,1.0,34.81523129,1.27219327
consent,17,0,2024-05-30T21:13:32.010Z,english_193.wav,0,pill,131,11,1.09391667,72.77087749,1.22929628
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,0,0.0,-43.40275294,0.40076924
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,1,0.1,-37.77994111,1.21668484
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,2,0.2,83.99553821,1.2277233
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,3,0.3,-96.01654656,0.71292194
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,4,0.4,-9.71349701,0.26055353
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,5,0.5,-47.87514317,1.66513876
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,6,0.6,12.68053189,0.2591497
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,7,0.7,47.90702589,0.90449777
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,8,0.8,-78.79796743,0.87118045
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,9,0.9,-5.96294959,1.32264247
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,10,1.0,11.2587131,1.86277567
consent,18,0,2024-05-30T21:13:32.010Z,english_587.wav,0,pill,59,11,1.09391667,-13.10275262,0.24936359
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,0,0.0,71.09666265,1.09569192
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,1,0.1,-38.93956525,1.65684188
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,2,0.2,-48.61950395,0.44216952
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,3,0.3,33.39514041,1.72758961
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,4,0.4,18.24180048,1.46257927
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,5,0.5,-45.85953695,1.53730542
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,6,0.6,-0.32699599,1.28818555
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,7,0.7,-32.78716597,1.19414744
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,8,0.8,-37.9267269,1.01923165
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,9,0.9,24.21331247,1.67441048
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,10,1.0,-31.33871225,1.88948336
consent,19,0,2024-05-30T21:13:32.010Z,english_81.wav,0,pill,204,11,1.09391667,-77.74283174,1.81428343
consent,20,0,2024-05-30T21:13:32.010Z,english_132.wav,0,pill,102,0,0.0,0.80878803,1.8484575
consent,20,0,2024-05-30T21:13:32.010Z,english_132.wav,0,pill,102,1,0.1,-89.46369243,0.19659267
consent,20,0,2024-05-30T21:13:32.010Z,english_132.wav,0,pill,102,2,0.2,-42.02740452,0.98704764
consent,20,0,2024-05-30T21:13:32.010Z,english_132.wav,0,pill,102,3,0.3,-31.54071999,0.90975168
