subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,5,0.5,-73.26225675,0.23094002
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,6,0.6,66.15406762,1.51181612
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,7,0.7,-9.80579818,1.4155143
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,8,0.8,17.20812603,1.82718341
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,9,0.9,21.88979452,1.93759588
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,10,1.0,-69.39969828,1.70606784
RIT,13,0,2024-06-27T08:24:47.164Z,english_521.wav,0,pill,930,11,1.09391667,-64.03153918,0.09885652
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,0,0.0,-19.55907837,0.36214908
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,1,0.1,81.5519268,1.07178346
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,2,0.2,51.06726568,0.32034272
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,3,0.3,11.56573734,0.28433719
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,4,0.4,3.9548588,0.83672743
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,5,0.5,-33.36822777,0.19314145
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,6,0.6,36.7691739,0.96322299
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,7,0.7,-18.61244812,1.32224338
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,8,0.8,16.54769658,1.87041814
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,9,0.9,-37.16394557,0.06067537
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,10,1.0,10.95001842,0.49261583
RIT,14,0,2024-06-27T08:24:47.164Z,english_837.wav,0,peel,1181,11,1.09391667,34.38345354,1.54886366
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,0,0.0,17.23277349,0.07681875
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,1,0.1,-82.02564831,1.15308157
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,2,0.2,-89.77449202,0.24325653
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,3,0.3,-51.19975639,0.26308615
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,4,0.4,-15.70542785,1.15666053
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,5,0.5,-86.49178279,0.93452427
RIT,15,0,2024-06-27T08:24:47.164Z,english_126.wav,0,pill,1228,6,0.6,-63.9993416,1.80863716
