subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,5,0.5,79.99538148,1.48350308
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,6,0.6,-42.31150981,1.90894472
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,7,0.7,-5.15781481,0.02998442
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,8,0.8,31.3978044,0.89047781
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,9,0.9,46.94636463,1.05504638
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,10,1.0,63.69340257,0.96709735
YAY,8,0,2024-06-22T16:12:10.035Z,english_109.wav,0,pill,710,11,1.09391667,10.97812261,0.43676298
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,0,0.0,-38.17071081,1.32171021
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,1,0.1,3.99117813,0.45941391
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,2,0.2,76.94779223,1.60836627
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,3,0.3,-47.40720284,0.02861918
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,4,0.4,60.49673758,0.62913144
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,5,0.5,-72.0425771,0.32921161
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,6,0.6,75.35793907,0.47491973
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,7,0.7,-37.84878225,1.13024742
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,8,0.8,-2.2661701,1.3276578
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,9,0.9,-10.24921113,0.74289268
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,10,1.0,2.65052449,0.21343851
YAY,9,0,2024-06-22T16:12:10.035Z,english_98.wav,0,pill,472,11,1.09391667,-59.74440562,0.54238322
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,0,0.0,-70.67724429,1.06843483
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,1,0.1,-71.688049,0.77169117
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,2,0.2,35.51924952,1.46248358
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,3,0.3,-2.11218413,1.49078151
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,4,0.4,-16.43862389,1.12150818
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,5,0.5,42.52341858,1.51009479
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,6,0.6,-45.01562353,1.56291015
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,7,0.7,41.4367476,1.91892948
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,8,0.8,-7.80846777,1.01197455
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,9,0.9,42.15448352,1.4134273
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,10,1.0,92.0591742,1.42236133
YAY,10,0,2024-06-22T16:12:10.035Z,english_353.wav,0,peel,310,11,1.09391667,-12.12221809,0.78816947
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,0,0.0,93.2289474,1.70020423
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,1,0.1,-90.20705496,1.01222006
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,2,0.2,-39.60180218,0.78975297
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,3,0.3,80.82184167,0.55346402
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,4,0.4,-9.151808,0.82944294
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,5,0.5,26.58775585,1.08031611
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,6,0.6,6.23734234,0.85830077
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,7,0.7,72.65407882,1.16981472
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,8,0.8,-19.39856568,1.72430236
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,9,0.9,-78.04150402,0.87754791
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,10,1.0,32.81309653,1.2494211
YAY,11,0,2024-06-22T16:12:10.035Z,english_923.wav,0,peel,284,11,1.09391667,90.62685446,1.97603122
YAY,12,0,2024-06-22T16:12:10.035Z,english_591.wav,0,pill,670,0,0.0,-33.59942656,0.74847219
